id,address,display_address,gAddress,geo_accuracy,street_address,house_num,street,city_id,state_id,zipcode,country_id,apt_num,bldg_id,is_rental,is_no_fee,is_furnished,is_commercial,listing_type,is_available,list_on_web,is_approved,available_on,status,headline,slug,description,pets,currency_id,rent,security_deposit,min_lease_term,max_lease_term,price,common_charges,real_estate_tax,taxes,maintenance,financing_allowed,show_price,commission,assessment,assessment_amount,assessment_date,assessment_expiration_date,assessment_pay_period,is_new_development,max_price,min_unit_area,max_unit_area,max_num_bedrooms,area_units,area,num_rooms,num_bedrooms,num_bathrooms,floor,lot_size_units,lot_size,exterior_sf,block,tax_lot,zoning,ownership_id,property_type_id,type_other,cross_street,neighborhood_id,region_id,show_house_num,show_apt_num,show_street,show_building_name,marketing_group_id,office_id,external_url,source,broker_id,comments,extra,listed_on,listed_by_agent_id,created_on,modified_on,created_by_agent_id,last_mod_by_agent_id,sort_score,last_scored,extra_keywords,meta_description,geo,rental_period,rental_registration,market_stage,x,y,xy
34826,350 West 42nd street New York New York 10036 UNITED STATES,350 W 42nd St,"350 W 42nd St, New York, NY 10036 USA",8.0,350 W 42nd St,350,West 42nd street,1.0,43.0,10036.0,231.0,,4504.0,1,0,0,0,2,1,1,0,,1,Stunning 2 bedroom 2 Bathroom with breathtaking views,350-w-42nd-st-midtownwest-stunning-2-bedroom-2-bathroom-with,"2 bedroom 2 bathroom with stunning views over Manhattan and Hudson river. This apartment features high ceilings and large windows to enjoy the views. The Orion building is a full service luxury building with 24 hours doorman and concierge, fitness and health center, swimming pool, outdoor deck, and many other benefits. ",5.0,1,6000.0,,,,,,,,,100.0,1,,0,,,,,0,,,,,1,1000.0,4.0,2.0,2.0,,1,,,,,,13.0,32.0,,btw 8th and 9th avenue,5.0,1,1,1,1,1,6.0,1,,0,,,,2011-06-15 19:05:35.539666+00,242.0,2011-06-15 19:05:35.539666+00,2014-10-31 09:47:11.133092+00,242.0,242.0,1600.8369276543601,2018-07-18 10:47:49.203959+00,,,0101000020E610000001A777F17E7F52C06C21C84109614440,0,,1,-73.992123,40.758095,-3015.7779784856853
574961,118 East 59th Street New York New York 10021 United States of America,118 E 59th St,"118 East 59th Street, New York, NY 10021 USA",8.0,118 East 59th Street,118,East 59th Street,1.0,43.0,10021.0,231.0,8,58375.0,0,0,0,0,2,1,1,0,,1,Luxurious full floor residence at the up and coming Park 59,2-br-highrise-midtown-east-manhattan,"<p>
Enormous full floor 2 bed 2 bath with walk in closet</p>
",1.0,1,,,,,4850000.0,2485.91,1728.03,,,80.0,1,3.0,0,,,,,0,,,,,1,1768.0,3.0,2.0,2.5,8,1,,,,,,15.0,32.0,,Park Ave and Lexington Ave,4.0,1,1,1,1,1,,8,,0,,,,2016-03-12 00:03:36.855263+00,2351.0,2016-03-12 00:03:37.192525+00,2016-03-12 01:03:32.260679+00,2351.0,744.0,1611.66585256444,2018-07-18 02:11:56.997924+00,,,0101000020E6100000030000A0047E52C00000006094614440,0,,1,-73.9690322875977,40.7623405456543,-3015.1508839395556
579187,"205 E 78th St, New York, NY 10075, USA",205 E 78th St,"205 E 78th St, New York, NY 10075, USA",8.0,205 E 78th St,205,East 78th Street,1.0,43.0,10075.0,231.0,12J,,0,0,0,0,2,1,1,0,,1,High-Floor Prewar One Bedroom on Third Avenue!,1-br-apartment-upper-east-side-manhattan,"<div><p>
Spacious and renovated in a classic country-French style, this high floor prewar one bedroom rarely becomes available in the east 70’s on Third Avenue.</p>
<p>
Enter this charming home through a large elegant foyer with two ample closets. The large sun-filled living room features a wood burning fireplace, custom built-in shelving, bright southern exposures, stunningly preserved prewar details, gorgeous original hardwood floors, and high ceilings throughout.</p>
<p>
The windowed eat-in kitchen is perfect for hosting a casual dinner and features an LG stove, Sub Zero refrigerator, LG washer and dryer, wooden cabinetry, marble countertops, and custom banquet seating with storage. The large bedroom has fantastic custom closet space and a north facing window. The windowed bathroom has elegant, well preserved prewar details.</p>
<p>
205 East 78th Street, built in 1931 with 218 homes, is a full service building offering a 24 hour doorman, on-site super, laundry room, bike storage, storage, and a beautifully finished and recently renovated lobby. Maintenance charges include electricity. Gifting, co-purchasing, guarantors and pied-a-terres allowed. Subletting permitted after 2 years and subject to board approval. Small pets welcomed.</p>
</div>",1.0,1,,,,,989000.0,,,,2007.17,75.0,1,2.5,0,,,,,0,,,,,1,,3.0,1.0,1.0,12,1,,,,,,3.0,19.0,,,2.0,1,1,1,1,1,,14,,0,,,,2016-03-24 18:20:21.872303+00,2331.0,2016-03-24 18:20:31.640583+00,2016-03-30 18:06:00.020418+00,2331.0,2331.0,1614.4006445990499,2018-07-16 09:28:21.029587+00,,,0101000020E6100000906BE80B467D52C0F85E324404634440,0,,1,-73.95740030000002,40.7735677,-3015.507068048051
44047,135 E 54th Street New York New York 10022 UNITED STATES,135 E 54th St,"135 E 54th St, New York, NY 10022 USA",8.0,135 E 54th St,135,E 54th Street,1.0,43.0,10022.0,231.0,,3627.0,0,0,0,0,2,1,1,0,,1,Brand New Renovated  CONDO STUDIO Prime Location,the-lex-54-135-e-54th-st-brand-new-renovated-condo-studio,"<font face=""Verdana"" size=""1"">Brand New Renovated Studio in a full 
service doorman building, the kitchen and Bathroom are brand new, 
there's a a washer dryer in the Apt. Currently there's a tenant in place paying $2,000<br>&nbsp;for showing contact Maor Shefer 917-539-8057 for Appointment. </font>",5.0,1,,,,,525.0,381.0,380.0,,,90.0,1,,0,,,,,0,,,,,1,492.0,2.0,0.0,1.0,,1,,,,,,15.0,3.0,,Park Avenue and Lexington Avenue,4.0,1,1,1,1,1,,1,,0,,,,2012-03-30 15:23:48.510932+00,242.0,2012-03-30 15:23:48.660932+00,2013-09-15 17:17:05.042198+00,242.0,242.0,1609.2008696729001,2018-07-15 16:49:04.430005+00,,,0101000020E6100000A1B0D52F227E52C09FE925C632614440,0,,1,-73.9708366,40.759362,-3015.004106422249
906529,"2 Gold St, New York, NY 10038, USA",2 Gold St,"2 Gold St, New York, NY 10038, USA",8.0,2 Gold Street,2,Gold Street,1.0,43.0,10038.0,231.0,,,1,1,0,0,2,1,1,1,2018-08-01,1,"Fantastic 3 Bed / Flex 4 Bed, 2 Bath, with High Ceilings, a Pass-thru Kitchen and Tons of Light!",4-br-apartment-financial-district-manhattan-ny,"<div>
<h2>Building Features &amp; Amenities</h2>
<h3>Unit</h3>
<ul><li>High Ceilings</li>
<li>Floor to Ceiling Windows</li>
</ul><h3>Building</h3>
<ul><li>24-hour Concierge</li>
<li>24-Hour Doorman</li>
<li>ATM in Building</li>
<li>Bicycle Storage</li>
<li>Children's Playroom</li>
<li>Club Room</li>
<li>Elevator</li>
<li>Fitness Center</li>
<li>Landscaped Roof Deck</li>
<li>Laundry Room</li>
<li>Live-in Super</li>
<li>Lobby Lounge</li>
<li>Package Room</li>
<li>Parking Garage</li>
<li>Pet-Friendly</li>
<li>Solarium</li>
<li>Swimming Pool</li>
<li>Terrace</li>
<li>Valet</li>
<li>Water Feature</li>
<li>WiFi</li>
</ul></div>",1.0,1,7150.0,1000.0,,,,,,,,100.0,1,,0,,,,,0,,,,,1,,,4.0,2.0,,1,,,,,,5.0,19.0,,,13.0,1,0,0,0,0,,8,,0,,,,2018-07-14 19:37:24.454462+00,3157.0,2018-07-14 19:37:24.709118+00,2018-07-14 20:01:37.22544+00,3157.0,3157.0,2495.01194814208,2018-07-18 09:57:58.434203+00,,,0101000020E61000009827C6E86F8052C0B7A9CB738E5A4440,0,,2,-74.00683040000001,40.7074723,-3012.630998518798
691969,"460 W 42nd St, New York, NY 10036, USA",460 West 42nd Street,"460 W 42nd St, New York, NY 10036, USA",8.0,460 W 42nd St,460,West 42nd Street,1.0,43.0,10036.0,231.0,,76801.0,0,0,0,0,2,1,1,1,,1,Manhattan View at MiMA Tower Residences,one-mima-tower-highrise-west-42nd-street-midtown-west-manhattan-ny,"<div>
<p>LIVE ABOVE IT ALL. Standing 670 Feet Above Hudson Yards and Times Square, Manhattan View at MiMa is in a league of it’s own. The Tower Residences sit between floors 51 and 63, with floor-to-ceiling windows, interiors by Jamie Drake, and over 44,000 Square Feet of amenities, including an 18,000 Square Foot private residence-only fitness center by Equinox, heated indoor lap pool, full-size basketball court, personal concierge, and outdoor movie theatre.</p>
<p>Developed by SCG America and Kuafu Properties, every residence in Manhattan View at MiMa has a spectacular view of one of New York’s landmarks, such as the World Trade Center and Statue of Liberty, the Empire State Building, Central Park, and the George Washington Bridge. All 147 residences offer oak flooring and smart-home technology that enables you to control the environment at home from anywhere in the world from your phone or tablet. Kitchens are graced with the latest Gaggenau appliances, white lacquer cabinetry, waterfall-edge Calacatta marble counter tops and backsplash, and stainless steel under mounted sink with waste disposal.</p>
<p>Buyers at Manhattan View will enjoy all of the perks of living in one of New York City’s most amenity filled condominiums. Managed by Related Companies, hailed for setting new standards of luxury, residents enjoy LEED Gold Certified living, the most luxurious pet facility called Dog City, basketball court, 14,000 Square Feet of outdoor terraces with private dining pods and barbeques, golf simulator, karaoke room, Mac bar equipped with iMac computers, game room, and more.</p>
<p>Manhattan View will begin closings in Spring 2017 with ready to move-in residences. Owners will also benefit from a 421A tax exemption.</p>
<p>This is a Co-Exclusive between Silk Realty of Manhattan View at MiMA and Ryan Serhant of Nest Seekers International.</p>
</div>",1.0,1,,,,,1430000.0,,,,,100.0,1,,0,,,,,1,6390000.0,,,,1,,,,,,1,,,,,,15.0,32.0,,,5.0,1,1,1,1,1,,14,,0,,,,2017-03-08 21:45:15.489863+00,1641.0,2017-03-08 21:44:07.068654+00,2018-03-04 13:07:27.001395+00,1641.0,769.0,1606.56683448078,2018-07-19 07:54:55.978234+00,,,0101000020E6100000A0CC3FFAA67F52C07A9400EB27614440,0,,2,-73.99456650000002,40.7590307,-3015.946807606692
838741,"1438 3rd Ave #3e, New York, NY 10028, USA","1438 3rd Ave, 27B","1438 3rd Ave #3e, New York, NY 10028, USA",8.0,1438 3rd Avenue,1438,3rd Avenue,1.0,43.0,10028.0,231.0,27B,,0,0,0,0,2,1,1,1,,2,Splendid corner 3 BR/3 Bath condo with two balconies and stunning views,3-br-apartment-upper-east-side-manhattan-ny,"<div>
<p>27B is an impeccable corner 3 bedroom/3 bath home with two balconies and sublime views of the city skyline. The residence opens into a long entryway adorned with Venetian Plaster offering incredible wall space for art. It seamlessly flows into an expansive living room and kitchen. The living room offers stunning views to the west, a private balcony, custom built media center and shelves. The open kitchen comes equipped with appliances by Bosch, Jenn-air and Liebherr, Cascade sink, Hansgrohe faucet, white high gloss cabinetry and a large granite breakfast island. Master bedroom suite is extremely spacious and features custom built in desk and shelves for a home office, a private wrap-around terrace, two California closets, electric solar shades and an immaculate bathroom with Creamo Venato marble. The second bedroom also has an ensuite bathroom with large windows offering views to the east and the north. The third bedroom faces west and north while the third bathroom serves the third bedroom and can also function as a guest bath. There is also a separate and rare laundry room in the apartment to complete this wonderful home.</p>
<p>Conveniently located on Third Avenue between 81st and 82nd Streets, Maison East was converted in 2007 and is a full-service condominium offering 24-hour doorman/concierge service, private storage bins, bicycle room, laundry room and children's playroom. Crunch Fitness is located next to the lobby entrance. Whole Foods, Fairway, Eli’s and Citarella’s are just steps away.</p>
</div>",1.0,1,,,,,2995000.0,1741.0,2010.0,,,100.0,1,,0,,,,,0,,,,,1,1690.0,6.0,3.0,3.0,27,1,,,,,,15.0,19.0,,81st Street,2.0,1,1,1,1,1,,1,,0,,,,2018-04-23 19:34:05.570933+00,1211.0,2018-04-23 19:34:06.150001+00,2018-05-16 13:11:56.263987+00,1211.0,1211.0,1837.47253784488,2018-07-17 13:24:39.801078+00,,,0101000020E61000002CB5DE6F347D52C07BB2AC4555634440,0,,3,-73.95632549999999,40.7760398,-3015.6460720497544
611705,"64 E 119th St, New York, NY 10035, USA",64 E 119th St,"64 E 119th St, New York, NY 10035, USA",8.0,64 East 119th Street,64,East 119th Street,1.0,43.0,10035.0,231.0,1,,1,0,0,0,2,1,1,1,,1,"Marvelous 2 bedroom, 1 bath in Harlem Townhouse",apartment-harlem-manhattan,"<p>Run don't walk to view this immaculate 1,000 square foot 2 bedroom, 1 bath in South Harlem. Apartment features open layout with granite countertops. Apartment also has polished hard wood floors and 5 generously spaced closet. Conveniently located on quiet tree-lined block, the apartment is a short walk to the 4,5, 6 and 2 and 3 trains. Sorry, no pets. Apartment currently occupied and will be available for early August 1st<u> move-in</u>.</p>",4.0,1,2500.0,2500.0,12.0,,,,,,,100.0,1,,0,,,,,0,,,,,1,1000.0,4.0,2.0,1.0,1,1,,,,,,17.0,19.0,,between Madison and Park Avenues,1.0,1,1,1,1,1,,3,,0,,Joan's place,,2016-06-20 15:41:13.056123+00,2099.0,2016-06-20 15:41:19.102114+00,2018-06-08 13:46:47.852617+00,2099.0,2099.0,1774.71965080349,2018-07-17 03:32:09.333126+00,,,0101000020E610000008675CDD567C52C0D1B8CBD996664440,0,,2,-73.94280179999998,40.8014786,-3016.975645266741
900139,"55 West 17th Street, New York, NY 10011 USA",55 W 17th St,"55 W 17th St, New York, NY 10011, USA",8.0,55 West 17th Street,55,West 17th Street,1.0,43.0,10011.0,231.0,701,55668.0,0,0,0,0,2,1,1,1,2018-07-06,1,Flatiron's Finest Luxury New Development - 55 West 17th Street,2-br-apartment-flatiron-manhattan-ny,"<div>
<p>An immaculate floor-through condo boasting spacious bedrooms and an array of gorgeous finishes, this 2-bedroom, 2.5-bathroom condo is a study in contemporary city luxury. Features of this 1,652 sq. ft. apartment include whitewashed hardwood floors, huge casement windows with northern, southern, and eastern exposure, chic light fixtures, central heating/cooling, and a convenient in-home washer/dryer.</p>
<p>Beyond a practical entryway space adorned with a powder room and coat closet, the home flows into a luminous, open-concept living room, dining room, and kitchen. The kitchen is equipped with sleek marble countertops and backsplashes, an eat-in waterfall peninsula, elegant cabinetry, and a suite of fully-integrated stainless steel appliances.</p>
<p>The master bedroom possesses a massive walk-in closet, double exposure, and a windowed en-suite bathroom with dual vanity sinks, a glass-enclosed walk-in rain shower, and a deep soaking tub. The second bedroom has a reach-in closet and a spacious en-suite bathroom.   </p>
<p>55 West 17th is a luxury condominium situated in the Flatiron District. Amenities include a fitness center, a children’s play room, bicycle storage, a fully equipped lounge, a screening room, and a landscaped terrace furnished with a grilling station and outdoor seating. The building is a short walk to both Madison Square, Gramercy, and Union Square Parks, and is surrounded by a number of restaurants, bars, cafes, and shops. It is close to more than a half-dozen major subway lines. Pets are welcome.    </p>
</div>",1.0,1,,,,,2699990.0,2052.0,2416.0,,,90.0,1,3.0,0,,,,,0,,,,,1,1652.0,3.0,2.0,2.5,7,1,,,,,,15.0,19.0,,6th Avenue,105.0,1,1,1,1,1,,14,,0,,,,2018-07-06 17:02:32.602855+00,2660.0,2018-07-06 17:02:35.050802+00,2018-07-06 19:31:58.521434+00,2660.0,769.0,2235.00793917939,2018-07-18 10:03:06.773561+00,,,0101000020E610000004000000AB7F52C0FEFFFF7F9E5E4440,0,,2,-73.9948120117188,40.7392120361328,-3014.4903361191987
857472,"50 Riverside Boulevard, New York, NY 10069 USA",50 Riverside Blvd,"50 Riverside Blvd, New York, NY 10069, USA",8.0,50 Riverside Boulevard,50,Riverside Boulevard,1.0,43.0,10069.0,231.0,12A,10756.0,1,0,0,0,2,1,1,1,2018-07-01,1,Beautiful 3 BR/3.5 Bath home with stunning Hudson River views from all the rooms,one-riverside-park-3-br-apartment-upper-west-side-manhattan-ny,"<p>12A is a brand new 3BR, 3.5 Bath residence boasting spectacular Hudson River views from every room. This gorgeous home offers generous sized rooms, walk-in closets and a gourmet kitchen with high-end finishes. The distinct kitchen is outfitted with dark stained oak millwork paired with dark grey lacquer wall cabinetry, honed Balsatino stone slab countertops and nickel tile backsplash. Top of the line appliances include Miele stainless steel gas cooktop and oven with fully vented range hood, Miele refrigerator and freezer, Miele dishwasher and GE microwave. The Master bathroom is luxurious and modern with dark oak vanity with double sinks, marble countertops and walls, Zuma deep soaking tub, Glass enclosed shower with rainfall showerhead and Dornbracht polished chrome fixtures. The second bathroom is bright and classic with glossy white wall tile and white polished lacquer vanity. The elegant powder room features a rich palate with an ebonized oak vanity, black marble countertop, slate grey quartzite stone floor and iridescent accent wall. Wide plank oak flooring with a custom dark stain throughout and Miele washer and fully vented dryer.<br />
<br />
Building Amenities:<br />
<br />
24-Hour Doorman and Concierge<br />
Residents' Lounge<br />
Screening Room<br />
Entertainment Room with Catering Kitchen<br />
Billiards and Game Room<br />
Indoor Playground by Kidville<br />
Landscaped Garden Courtyard<br />
Riverside South Shuttle Service<br />
On-Site Parking Garage<br />
75' Swimming Pool and Hot Tub<br />
Rock Climbing Wall<br />
Basketball Court<br />
Squash Court<br />
Yoga, Pilates, Personal Training and Kinesis Rooms<br />
Bowling Alley, Game Room and Club Lounge<br />
Golf Simulator<br />
Treatment Rooms<br />
Men's &amp; Women's Locker Rooms, Sauna and Steam Rooms<br />
 </p>",1.0,1,9795.0,9995.0,12.0,24.0,,,,,,100.0,1,,0,,,,,0,,,,,1,1844.0,6.5,3.0,3.5,12th,1,,,,,,15.0,19.0,,62nd,3.0,1,1,1,1,1,,1,,0,,,,2018-05-11 20:43:52.137676+00,1211.0,2018-05-11 20:43:58.369688+00,2018-07-09 17:13:38.320433+00,1211.0,1211.0,2177.45841370853,2018-07-19 02:43:43.14356+00,,,0101000020E6100000E3175E49727F52C0A934BD1F12634440,0,,2,-73.9913505,40.7739906,-3016.922629768305
840633,"210 Lafayette St, New York, NY 10012, USA",210 Lafayette St,"210 Lafayette St, New York, NY 10012, USA",8.0,210 Lafayette St,210,Lafayette St,1.0,43.0,10012.0,231.0,4A,4221.0,1,0,0,0,2,1,1,0,,1,Luxury 2 Bed 2 Bath for Rent in Soho,one-kenmare-square-2-br-apartment-lafayette-st-tribeca-manhattan-ny,"<div><p>Enjoy this beautiful and bright 2 bedroom, 2 bathroom home at one of the most sought out after luxury buildings in Soho, One Kenmore Square at 210 Lafayette Street. This loft like home is complete with 10’ ceilings, large open unobstructed Eastern views overlooking Petrosino Square Park allowing for the home to be filled with amazing natural sunlight during the day. The open kitchen is perfect for entertaining spilling into the living area. The Chef’s kitchen features a Miele cooktop and oven, Bosch dishwasher, Subzero fridge, garbage disposal and white Carrera marble counters.</p>
<p>Designed with privacy in mind, the bedrooms are positioned on the western side of the apartment. The 5 piece spa like master bathroom boasts a Kohler oversized deep soaking tub, double vanity and separate shower. The second bedroom, large in size, is perfect for a guest bedroom, home office or nursery. The second full bathroom is also complete with a tub and rain shower. The apartment is also equipped with a washer and dryer.</p>
<p>One Kenmore Square is distinguished by its curved exterior design masterfully crafted by Richard Gluckman. Perfecttly positioned in the heart of Soho and NoLita, One Kenmore Square is just minutes away from Manhattan’s finest dining, shopping and transportation.</p>
<p>Constructed in 2005, this boutique luxury condominium has entrances from Lafayette and Cosby Street. Amenities include a 24-hour doorman, concierge service, fitness facility and private storage upon request.</p></div>",6.0,1,,,,,,,,,,100.0,1,,0,,,,,0,,,,,1,1170.0,,2.0,2.0,,1,,,,,,15.0,19.0,,Spring Street,133.0,1,1,1,1,1,,8,,0,,,,2018-04-25 19:17:54.150696+00,1328.0,2018-04-25 19:17:58.556154+00,2018-04-25 19:17:58.556213+00,1328.0,1328.0,1808.8266076683399,2018-07-15 23:18:02.864511+00,,,0101000020E6100000DA1CE736E17F52C0F75AD07B635C4440,0,,1,-73.998121,40.721786,-3013.335647764106
820217,"34 Gramercy Park E, New York, NY 10003, USA",34 Gramercy Park E,"34 Gramercy Park E, New York, NY 10003, USA",8.0,34 Gramercy Park East,34,Gramercy Park East,1.0,43.0,10003.0,231.0,3BN,,0,0,0,0,2,1,1,1,,1,34 Gramercy Park East  Gracious  two Bedroom for sale,2-br-midrise-gramercy-manhattan-ny,"<div>
<div>24 hour notice required for showings  building does not allow showings after 4 oclock</div>
<div>Built in 1883 , Queen Ann Style red brick building was the first coop in New York City.  This was and still is the home to many famous people.  34 Gramercy consists of 10 floors and 49 apartments and sits on the south east corner of 20th Street. .  A land-marked building with a beautifully preserved lobby featuring a Tiffany glass ceiling, stunning Grueby and Minton tiles, original fireplace, hearth and mantel mirror.    One of the most sought after addresses in Manhattan  with access to Gramercy Park.   </div>
<div> </div>
<div> This historic and distinctive two bedroom two bath residence gives you a feeling of Grandeur and modern 19 century Paris. Enter into a foyer with coat closet that opens onto a sweeping twenty-seven foot French salon-style living room/dining room with ceilings souring to over ten-feet..</div>
<div> </div>
<div> Exquisite molding adorns the ceiling through-out the apartment.  The kitchen has been renovated and includes a Sub Zero refrigerator , wine refrigerator, Viking stove,  Island with seating and vented washer dryer  .  The master bedroom easily can accommodate a king bed .The fireplace can be converted to gas ( currently not working). The second bedroom will easily hold a queen bed.  The gallery can be converted to an office area and the existing closet can be enlarged.Low maintentance at approx 2.10 per sq foot, full service building.</div>
<div>
<p> Features include a Twenty-four hour doorman, live-in Superintendent, full staff. Package room, private storage, central laundry, bike rack. Pied-a-terre ownership is permitted and Pet friendly.Verizon FiOS available</p>
<div> </div>
</div>
</div>",1.0,1,,,,,1845000.0,,,,2803.0,50.0,1,,0,,,,,0,,,,,1,,4.0,2.0,1.5,3,1,,,,,,3.0,2.0,,Gramercy Park East,7.0,1,1,1,1,1,,8,,0,,,,2018-03-22 22:49:10.465606+00,144.0,2018-03-22 22:49:11.280594+00,2018-06-18 14:39:04.643364+00,144.0,144.0,2004.9544237117104,2018-07-17 16:46:19.108147+00,,,0101000020E6100000D8C34DFC077F52C0CE8536A5615E4440,0,,2,-73.9848624,40.7373549,-3013.9475968164656
38204,"112 W 118th St, New York, NY 10026, USA",112 W 118th Street,"112 W 118th St, New York, NY 10026, USA",8.0,112 W 118th St,112,W 118th St,1.0,43.0,10026.0,231.0,,,1,0,0,0,2,1,1,0,,1,PRIVATE ZEN SANCTUARY -- DESIGNER HARLEM BROWNSTONE,112-w-118th-st-harlem-private-zen-sanctuary-designer-harlem-brownstone,"Find your inner peace in this 4 bedroom/2.5 bath turn-of- the- century 
home. IMMACULATELY RENOVATED Harlem brownstone is available for rent for
 the first time!  Walk through the doors of this late 1800's home and 
find yourself transported to a Zen-like sanctuary designed by architects
 Laura Briggs and Jonathan Knowles. Published in DWELL 
MAGAZINE, this unique home features four floors and a full basement for 
storage. Protected by a state-of-the-art security system;  it is also 
wired throughout with high-tech audio sound.high-speed internet and 
cable.  The first floor features a chef's kitchen with a 6-burner Wolf 
range and double ovens, Sub-zero refrigerator, Absolute Granite 
counter-tops and Ann Sachs tile back splash.  Kohler and Grohe fixtures.
 The kitchen flows seamlessly to the intimate dining room.  On the other
 side is a relaxation den with a wood burning fireplace and doors to the
 backyard.  The parlor floor has a large open room for living/ 
entertaining with a back-lit curved wall.  Pocket doors open to another 
den with working fireplace.  The master bedroom suite, with breakfast 
bar and spa-bath leads to a walk-in closet/bedroom.  The top floor 
features two spacious bedrooms and a home office.  An oculus/skylight 
illuminates the stairwell.  Heated bamboo floors provide a sensuous 
touch throughout the house.  THIS IS TRULY SPECIAL AND MUST BE SEEN!
",5.0,1,10000.0,,,,,,,,,100.0,1,,0,,,,,0,,,,,1,,,,,,1,,,,,,1.0,5.0,,,1.0,1,1,1,1,1,,1,,0,,,,2011-09-12 18:27:40.605652+00,445.0,2011-09-12 18:27:40.605652+00,2011-09-12 18:27:40.695652+00,445.0,445.0,1611.75814886981,2018-07-18 10:16:03.16769+00,,,0101000020E61000004DBED9E6C67C52C050FC1873D7664440,0,,1,-73.94964,40.80345,-3017.400438258
758731,"153 E 57th St, New York, NY 10022, USA",153 E 57th St,"153 E 57th St, New York, NY 10022, USA",8.0,153 East 57th Street,153,East 57th Street,1.0,43.0,10022.0,231.0,14-G,,0,0,0,0,2,1,1,1,2018-05-30,1,** 153 E.57**Converted  To One Bedroom Sun Flooded W/South city view ** New Renovated with new kitchen **,1-br-midrise-midtown-east-manhattan-ny,"<div>
<p><u><strong>OPEN HOUSE </strong>- <strong>Monday to Friday 10 am to 5pm by appiotment only. </strong></u> </p>
<p>Welcome to the Gotham Town House Perfectly located on Billionaire Row.</p>
<p>14-G apartment is Sun Floods through this south facing wall of windows with open view,</p>
<p>Originally designed as an alcove studio, Brilliantly converted to one bedroom apartment with room for a large Queen size bed room, living room and Dining Area , and a separated kitchen with full-sized appliances. Bathroom was renovated recently with traditional white tiles and black trim.</p>
<p> Closet galore, thru the wall A/C, maintenance covers utilities (including electric)</p>
<p>25% off cable bill,(Building is Buying Bulk Service )</p>
<p>60% tax deductible.</p>
<p>Central to everything: Whole Foods, Central Park, Bloomingdales, 24HR Duane Reade Pharmacy and Market, Home Depot, and several East and West side subways.</p>
<p>Built in 1959 and was converted to a co-op in 1986. This is an exceptional, full-time doorman coop, with high shareholder ownership, a beautiful contemporary lobby,</p>
<p>Great policy Subletting allowed for up to 5 years, One-year ownership needed.</p>
<p>Parent buying for kids allowed Co-purchasing allowed.</p>
<p>Amenities Include :</p>
<ul><li>24 Hr. Door Man</li>
<li>24 Hr. Parking Garage </li>
<li>Common Storage</li>
<li>New updated laundry Room</li>
<li>Live-in super and on-call porter.</li>
</ul></div>",4.0,1,,,,,579000.0,968.0,,,,75.0,1,,0,,,,,0,,,,,1,,3.0,1.0,,,1,,,,,,3.0,32.0,,,4.0,1,1,1,1,1,,8,,0,,"Eitan Simantov IS
Super 917.502.4402",,2017-09-25 15:19:10.893144+00,932.0,2017-09-25 15:19:11.337507+00,2018-06-13 19:23:40.383168+00,932.0,932.0,1803.24738136737,2018-07-18 10:27:20.521844+00,,,0101000020E6100000A8DFCF3AF47D52C0E70187AB5E614440,0,,2,-73.96803160000002,40.7607016,-3014.988863986971
